,Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3627,Iceland,ISL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3628,Iceland,ISL,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,,,,
3629,Iceland,ISL,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.1,0.2,0.1,0.0,0.1,0.2,0.2,0.1,0.0,0.0,,,,
3632,Iceland,ISL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,,,,
3633,Iceland,ISL,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,,,,
3634,Iceland,ISL,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,,,,
3832,Ireland,IRL,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,33.6,33.7,32.7,31.9,30.9,32.7,32.3,32.9,33.2,33.5,31.9,31.8,,,
3836,Ireland,IRL,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,22.3,21.9,22.5,22.3,22.6,22.3,22.6,22.5,22.3,22.3,22.5,22.1,,,
3837,Ireland,IRL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,26.6,26.9,25.6,25.5,24.5,25.5,24.9,25.5,25.9,26.0,24.9,25.4,,,
3838,Ireland,IRL,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,41.3,41.8,40.7,40.3,39.3,40.7,40.2,40.7,41.1,41.3,40.1,40.2,,,
3839,Ireland,IRL,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.0,3.2,3.1,3.3,3.3,3.0,2.9,2.8,3.0,2.8,3.1,3.1,,,
3840,Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.6,7.7,7.9,8.2,8.2,7.7,7.6,7.5,7.5,7.3,7.9,8.0,,,
3841,Ireland,IRL,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.4,12.4,12.4,12.8,13.0,12.6,12.7,12.6,12.5,12.5,12.8,12.9,,,
3842,Ireland,IRL,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,16.4,16.2,16.4,16.5,17.0,16.7,16.9,16.7,16.6,16.7,16.7,16.9,,,
3843,Ireland,IRL,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3844,Ireland,IRL,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3845,Ireland,IRL,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,,,
3846,Ireland,IRL,"Population, total",SP.POP.TOTL,3137500.0,3189550.0,3238050.0,3282200.0,3329100.0,3373750.0,3412800.0,3453000.0,3485800.0,3510600.0,3532423.0,3538082.0,3539690.0,3540057.0,3524949.0,3511009.0,3513974.0,3534235.0,3558430.0,3576261.0,3590386.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4813608.0,
3847,Ireland,IRL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.4,0.1,0.5,0.3,0.2,,,
3848,Ireland,IRL,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.2,0.0,0.1,0.4,0.5,0.5,0.2,0.6,0.4,0.3,,,
3849,Ireland,IRL,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.1,0.3,0.1,0.3,0.6,0.7,0.7,0.5,0.8,0.5,0.4,,,
3852,Ireland,IRL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.5,0.2,0.7,0.5,0.2,,,
3853,Ireland,IRL,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,0.5,0.2,0.2,0.7,0.7,0.7,0.5,0.7,0.5,0.5,,,
3854,Ireland,IRL,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.5,0.5,0.7,1.2,1.5,1.2,1.0,1.5,1.0,0.7,,,
3876,Israel,ISR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,36.3,,,,,,,36.5,,,,,,35.5,,,,,38.1,,,,38.9,,,,41.7,,41.0,,,42.6,,41.4,,39.8,,38.9,,
3880,Israel,ISR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,23.3,,,,,,,23.3,,,,,,22.9,,,,,22.9,,,,23.0,,,,23.2,,23.3,,,22.8,,23.4,,23.5,,23.6,,
3881,Israel,ISR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,26.9,,,,,,,26.9,,,,,,26.9,,,,,28.2,,,,28.7,,,,29.9,,29.4,,,31.2,,29.7,,28.3,,27.7,,
3882,Israel,ISR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,42.8,,,,,,,43.0,,,,,,42.4,,,,,44.3,,,,44.8,,,,46.6,,46.0,,,47.3,,46.1,,44.8,,44.2,,
3883,Israel,ISR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,2.7,,,,,,,2.6,,,,,,2.8,,,,,2.4,,,,2.3,,,,1.8,,1.8,,,1.8,,1.7,,1.8,,1.9,,
3884,Israel,ISR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,6.7,,,,,,,6.5,,,,,,6.9,,,,,6.1,,,,5.9,,,,4.9,,5.0,,,4.7,,4.8,,5.0,,5.2,,
3885,Israel,ISR,Income share held by second 20%,SI.DST.02ND.20,,,,,,11.1,,,,,,,11.1,,,,,,11.4,,,,,10.7,,,,10.5,,,,9.9,,10.0,,,9.7,,10.0,,10.4,,10.7,,
3886,Israel,ISR,Income share held by third 20%,SI.DST.03RD.20,,,,,,16.1,,,,,,,16.2,,,,,,16.3,,,,,15.9,,,,15.8,,,,15.4,,15.7,,,15.5,,15.7,,16.2,,16.4,,
3887,Israel,ISR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,
3888,Israel,ISR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.1,,0.1,,,0.1,,0.1,,0.1,,0.1,,
3889,Israel,ISR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,0.2,,,,,,,0.3,,,,,,0.1,,,,,0.2,,,,0.2,,,,0.4,,0.3,,,0.3,,0.4,,0.3,,0.2,,
3890,Israel,ISR,"Population, total",SP.POP.TOTL,3377000.0,3455000.0,3533000.0,3613000.0,3690000.0,3786000.0,3878000.0,3956000.0,4031000.0,4105000.0,4159000.0,4233000.0,4299000.0,4369000.0,4442000.0,4518000.0,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8712400.0,
3891,Israel,ISR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,0.0,,,,,,,0.1,,,,,,0.0,,,,,0.2,,,,0.0,,,,0.3,,0.2,,,0.1,,0.3,,0.1,,0.1,,
3892,Israel,ISR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,0.1,,,,,,,0.2,,,,,,0.1,,,,,0.3,,,,0.2,,,,0.5,,0.3,,,0.3,,0.5,,0.3,,0.2,,
3893,Israel,ISR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,1.0,,,,,,,1.3,,,,,,0.5,,,,,0.9,,,,0.6,,,,1.6,,1.3,,,1.1,,1.3,,1.0,,0.8,,
3896,Israel,ISR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,0.0,,,,,,,0.2,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.5,,0.5,,,0.2,,0.5,,0.5,,0.2,,
3897,Israel,ISR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,0.8,,,,,,,0.7,,,,,,0.2,,,,,0.7,,,,0.5,,,,1.2,,1.0,,,1.0,,0.9,,1.0,,0.7,,
3898,Israel,ISR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,5.2,,,,,,,6.2,,,,,,2.2,,,,,3.2,,,,2.5,,,,6.0,,4.7,,,4.2,,4.5,,3.5,,2.7,,
3920,Italy,ITA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,34.3,33.8,33.7,32.9,33.8,33.8,34.7,35.1,35.2,34.9,34.7,35.4,,,
3924,Italy,ITA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,22.6,23.0,22.9,23.0,22.9,23.1,22.8,22.8,22.8,23.1,23.3,23.5,,,
3925,Italy,ITA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,26.3,25.5,25.6,24.9,25.6,25.4,26.1,26.4,26.4,25.9,25.5,25.7,,,
3926,Italy,ITA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,41.3,40.7,40.8,40.0,40.8,40.7,41.4,41.7,41.7,41.3,41.0,41.3,,,
3927,Italy,ITA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.4,2.4,2.5,2.5,2.4,2.3,2.1,2.1,2.0,2.0,2.0,1.8,,,
3928,Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.9,6.8,6.9,7.1,6.9,6.7,6.4,6.4,6.3,6.2,6.2,5.9,,,
3929,Italy,ITA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,12.3,12.4,12.4,12.6,12.4,12.4,12.5,12.2,12.3,12.3,12.3,12.1,,,
3930,Italy,ITA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,16.9,17.1,17.0,17.2,17.1,17.1,17.0,16.9,16.9,17.0,17.2,17.2,,,
3931,Italy,ITA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.7,0.7,0.9,0.7,1.2,,,
3932,Italy,ITA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,0.7,1.0,0.9,1.0,1.2,1.0,1.5,,,
3933,Italy,ITA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9,1.0,0.9,0.9,1.0,1.0,1.5,1.5,1.8,1.8,1.7,2.1,,,
3934,Italy,ITA,"Population, total",SP.POP.TOTL,55110868.0,55441001.0,55718260.0,55955411.0,56155143.0,56317749.0,56433883.0,56501675.0,56543548.0,56564074.0,56576718.0,56593071.0,56596155.0,56601931.0,56629288.0,56671781.0,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60551416.0,
3935,Italy,ITA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.9,0.9,0.8,1.1,0.9,1.4,,,
3936,Italy,ITA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.6,0.6,0.6,0.7,0.7,0.8,1.1,1.1,1.1,1.3,1.1,1.7,,,
3937,Italy,ITA,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9,0.9,0.9,0.9,0.9,1.1,1.5,1.4,1.6,1.8,1.6,2.3,,,
3940,Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7,1.0,1.2,1.2,1.2,1.4,1.2,2.0,,,
3941,Italy,ITA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.7,1.5,1.7,2.0,1.7,2.5,,,
3942,Italy,ITA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.5,1.7,1.5,1.5,1.7,1.7,2.5,2.5,3.0,3.0,2.7,3.5,,,
3964,Jamaica,JAM,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,43.2,,41.1,,,35.7,,,40.4,,,44.1,,,48.3,,45.5,,,,,,,,,,,,,,
3968,Jamaica,JAM,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,21.2,,21.3,,,22.4,,,20.7,,,20.2,,,20.0,,20.6,,,,,,,,,,,,,,
3969,Jamaica,JAM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,33.7,,32.1,,,27.4,,,32.7,,,35.0,,,38.0,,35.8,,,,,,,,,,,,,,
3970,Jamaica,JAM,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,49.1,,47.9,,,42.8,,,47.5,,,50.7,,,54.2,,51.6,,,,,,,,,,,,,,
3971,Jamaica,JAM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,2.1,,2.5,,,2.7,,,2.5,,,2.0,,,1.8,,2.1,,,,,,,,,,,,,,
3972,Jamaica,JAM,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,5.4,,6.1,,,6.8,,,6.4,,,5.5,,,4.8,,5.3,,,,,,,,,,,,,,
3973,Jamaica,JAM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,9.8,,10.2,,,11.7,,,10.5,,,9.8,,,8.4,,9.2,,,,,,,,,,,,,,
3974,Jamaica,JAM,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,14.5,,14.5,,,16.3,,,14.9,,,13.9,,,12.6,,13.2,,,,,,,,,,,,,,
3975,Jamaica,JAM,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,0.1,,0.1,,,0.2,,,0.1,,,0.1,,,0.1,,0.0,,,,,,,,,,,,,,
3976,Jamaica,JAM,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,0.5,,0.5,,,0.8,,,0.4,,,0.3,,,0.3,,0.2,,,,,,,,,,,,,,
3977,Jamaica,JAM,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,1.1,,1.2,,,1.6,,,1.1,,,0.8,,,0.9,,0.8,,,,,,,,,,,,,,
3978,Jamaica,JAM,"Population, total",SP.POP.TOTL,1998034.0,2027737.0,2055085.0,2080538.0,2105664.0,2132690.0,2163045.0,2197583.0,2235327.0,2273666.0,2308947.0,2338638.0,2361720.0,2379279.0,2393534.0,2407720.0,2424242.0,2443689.0,2465362.0,2488782.0,2513049.0,2537440.0,2561993.0,2586827.0,2611367.0,2634882.0,2656864.0,2677011.0,2695446.0,2712511.0,2728777.0,2744673.0,2760279.0,2775467.0,2790122.0,2804082.0,2817210.0,2829493.0,2840992.0,2851807.0,2862087.0,2871934.0,2881355.0,2890299.0,
3979,Jamaica,JAM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,1.7,,0.9,,,2.6,,,0.8,,,0.7,,,0.7,,0.4,,,,,,,,,,,,,,
3980,Jamaica,JAM,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,6.3,,5.4,,,9.8,,,3.8,,,2.9,,,3.2,,2.2,,,,,,,,,,,,,,
3981,Jamaica,JAM,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,17.8,,18.2,,,26.1,,,14.7,,,10.2,,,11.4,,9.3,,,,,,,,,,,,,,
3984,Jamaica,JAM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,6.2,,4.6,,,9.9,,,3.4,,,2.6,,,2.8,,1.7,,,,,,,,,,,,,,
3985,Jamaica,JAM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,20.5,,20.7,,,31.2,,,14.3,,,10.3,,,11.5,,9.1,,,,,,,,,,,,,,
3986,Jamaica,JAM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,46.2,,50.2,,,64.9,,,43.3,,,30.8,,,34.0,,29.7,,,,,,,,,,,,,,
3987,Jamaica,JAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,30.5,28.4,44.6,33.9,24.4,22.8,27.5,26.1,19.9,15.9,16.9,18.7,16.9,19.7,19.1,16.9,14.8,14.3,9.9,12.3,16.5,17.6,,19.9,,,,,,
3988,Jamaica,JAM,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,30.5,28.4,44.6,33.9,24.4,22.8,27.5,26.1,19.9,15.9,16.9,18.7,16.9,19.7,19.1,16.9,14.8,14.3,9.9,12.3,16.5,17.6,,19.9,,,,,,
3994,Jamaica,JAM,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,63.9,42.2,,,,,,19.5,22.0,25.1,24.1,25.1,,,,,,,,,,,,,,,,
3995,Jamaica,JAM,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,63.9,42.2,,,,,,19.5,22.0,25.1,24.1,25.1,,,,,,,,,,,,,,,,
4002,Jamaica,JAM,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,16.1,22.8,,,,,,5.5,11.1,12.6,9.9,10.6,,,,,,,,,,,,,,,,
4003,Jamaica,JAM,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,16.1,22.8,,,,,,5.5,11.1,12.6,9.9,10.6,,,,,,,,,,,,,,,,
4022,Japan,JPN,"Population, total",SP.POP.TOTL,110162000.0,111940000.0,112771000.0,113863000.0,114898000.0,115870000.0,116782000.0,117648000.0,118449000.0,119259000.0,120018000.0,120754000.0,121492000.0,122091000.0,122613000.0,123116000.0,123537000.0,123921000.0,124229000.0,124536000.0,124961000.0,125439000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,126994511.0,126785797.0,
4404,Latvia,LVA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,27.0,,31.0,31.6,,,,,,,,36.4,39.0,35.6,37.5,37.2,35.9,35.0,35.8,35.2,35.5,35.1,34.2,,,
4408,Latvia,LVA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,22.6,,22.1,22.0,,,,,,,,21.9,22.0,22.8,22.7,22.9,22.7,22.7,22.2,22.5,22.6,22.7,22.8,,,
4409,Latvia,LVA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,22.1,,25.1,25.7,,,,,,,,28.5,30.0,26.8,28.2,27.7,26.8,26.2,27.3,26.5,26.8,26.6,26.1,,,
4410,Latvia,LVA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,36.7,,39.3,39.7,,,,,,,,43.5,45.4,42.6,44.0,43.5,42.6,41.7,42.8,42.3,42.6,42.2,41.5,,,
4411,Latvia,LVA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,4.2,,3.2,2.9,,,,,,,,2.2,2.0,2.4,2.4,2.1,2.0,2.1,2.3,2.3,2.3,2.3,2.5,,,
4412,Latvia,LVA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,9.6,,8.0,7.7,,,,,,,,6.5,5.9,6.8,6.4,6.1,5.9,6.2,6.4,6.5,6.5,6.6,7.1,,,
4413,Latvia,LVA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,13.6,,13.2,13.3,,,,,,,,12.3,11.3,11.7,11.0,11.3,12.3,12.3,12.1,12.2,12.2,12.3,12.3,,,
4414,Latvia,LVA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,17.5,,17.3,17.3,,,,,,,,15.9,15.3,16.0,15.9,16.1,16.5,17.1,16.4,16.5,16.2,16.3,16.4,,,
4415,Latvia,LVA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4416,Latvia,LVA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,0.1,,0.1,0.2,,,,,,,,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,
4417,Latvia,LVA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,0.8,,0.6,0.6,,,,,,,,0.3,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,
4418,Latvia,LVA,"Population, total",SP.POP.TOTL,2437186.0,2456130.0,2470989.0,2485073.0,2497921.0,2505953.0,2511701.0,2519421.0,2531080.0,2546011.0,2562047.0,2578873.0,2599892.0,2626583.0,2653434.0,2666955.0,2663151.0,2650581.0,2614338.0,2563290.0,2520742.0,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1940740.0,
4419,Latvia,LVA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.2,,,,,,,,1.2,1.2,0.8,0.3,0.5,1.0,0.7,0.5,0.5,0.6,0.4,0.4,,,
4420,Latvia,LVA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,0.2,,1.0,1.8,,,,,,,,2.3,2.1,1.3,0.6,1.0,1.7,1.5,1.0,1.0,1.1,0.7,0.7,,,
4421,Latvia,LVA,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,6.7,,6.1,7.1,,,,,,,,5.5,5.1,2.8,1.7,2.2,3.6,3.6,2.9,2.7,2.4,2.0,1.5,,,
4424,Latvia,LVA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.6,,,,,,,,2.5,2.2,1.5,0.5,1.2,1.7,1.7,1.0,1.0,1.2,0.7,0.7,,,
4425,Latvia,LVA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,2.8,,5.7,7.1,,,,,,,,5.5,5.0,2.7,1.5,2.5,3.7,3.7,3.0,2.7,2.5,1.7,1.5,,,
